GeneID	GO_ID
Sco12g09790.1	33208|Metazoa
Sco15g00570.1	33208|Metazoa
Sco13g09740.1	33208|Metazoa
Sco17g18530.1	33208|Metazoa
Sco15g08340.1	33208|Metazoa
Sco08g09070.1	33208|Metazoa
Sco17g14500.1	33208|Metazoa
Sco19g14230.1	33208|Metazoa
Sco19g13880.1	33208|Metazoa
Sco13g00580.1	33208|Metazoa
Sco18g09250.1	33208|Metazoa
Sco11g09320.1	33208|Metazoa
Sco02g06600.1	33208|Metazoa
Sco08g07380.1	33208|Metazoa
Sco13g03230.1	33208|Metazoa
Sco10g03820.1	33208|Metazoa
Sco18g05490.1	33208|Metazoa
Sco17g16890.1	33208|Metazoa
Sco00g00034.1	91061|Bacilli
Sco02g02180.1	33208|Metazoa
Sco01g04190.1	33208|Metazoa
Sco05g10290.1	33208|Metazoa
Sco16g08190.1	33208|Metazoa
Sco10g08540.1	33208|Metazoa
Sco11g08770.1	2759|Eukaryota
Sco18g03560.1	33154|Opisthokonta
Sco19g13840.1	33208|Metazoa
Sco14g18140.1	33208|Metazoa
Sco08g08460.1	33208|Metazoa
Sco11g05510.1	33208|Metazoa
Sco16g09460.1	33208|Metazoa
Sco17g16840.1	33208|Metazoa
Sco03g04510.1	33208|Metazoa
Sco06g12780.1	33208|Metazoa
Sco15g00270.1	33208|Metazoa
Sco19g00140.1	33208|Metazoa
Sco08g10010.1	33208|Metazoa
Sco13g05270.1	33208|Metazoa
Sco09g06100.1	33208|Metazoa
Sco09g03820.1	33208|Metazoa
Sco03g12550.1	33208|Metazoa
Sco12g15760.1	33208|Metazoa
Sco07g08190.1	91061|Bacilli
Sco19g00750.1	33208|Metazoa
Sco14g01450.1	33208|Metazoa
Sco17g16660.1	33208|Metazoa
Sco05g04550.1	2759|Eukaryota
Sco11g09110.1	33208|Metazoa
Sco19g05430.1	33208|Metazoa
Sco11g08170.1	33208|Metazoa
Sco19g09500.1	33208|Metazoa
Sco03g12320.1	33208|Metazoa
Sco16g07680.1	33208|Metazoa
Sco17g17110.1	33208|Metazoa
Sco04g07360.1	400682.PAC_15722537|-
Sco14g09050.1	33208|Metazoa
Sco10g08390.1	33208|Metazoa
Sco14g01200.1	33208|Metazoa
Sco01g06070.1	33208|Metazoa
Sco09g00620.1	33208|Metazoa
Sco12g09910.1	33208|Metazoa
Sco11g12300.1	2759|Eukaryota
Sco15g06530.1	33208|Metazoa
Sco12g04420.1	33208|Metazoa
Sco12g04500.1	33208|Metazoa
Sco19g07140.1	33208|Metazoa
Sco14g10410.1	33208|Metazoa
Sco16g01050.1	33208|Metazoa
Sco17g05740.1	33208|Metazoa
Sco13g09910.1	33208|Metazoa
Sco01g04160.1	33208|Metazoa
Sco08g07300.1	33208|Metazoa
Sco16g08950.1	33208|Metazoa
Sco11g09490.1	33208|Metazoa
Sco05g05200.1	33208|Metazoa
Sco19g09470.1	33208|Metazoa
Sco19g14950.1	33208|Metazoa
Sco18g09660.1	33208|Metazoa
Sco06g07160.1	33208|Metazoa
Sco17g07160.1	33208|Metazoa
Sco03g08030.1	33208|Metazoa
Sco14g05970.1	33208|Metazoa
Sco15g05250.1	33208|Metazoa
Sco12g15820.1	33208|Metazoa
Sco05g09840.1	33208|Metazoa
Sco10g06390.1	33208|Metazoa
Sco10g02510.1	33208|Metazoa
Sco06g05040.1	33208|Metazoa
Sco07g07400.1	33208|Metazoa
Sco08g01820.1	33208|Metazoa
Sco04g03370.1	33208|Metazoa
Sco16g11640.1	33208|Metazoa
Sco07g01760.1	33208|Metazoa
Sco15g08090.1	33208|Metazoa
Sco04g07600.1	33208|Metazoa
Sco19g06010.1	33208|Metazoa
Sco19g11250.1	33208|Metazoa
Sco14g00810.1	33208|Metazoa
Sco01g09530.1	33208|Metazoa
Sco04g07390.1	33208|Metazoa
Sco05g11790.1	33208|Metazoa
Sco05g02330.1	33208|Metazoa
Sco15g05610.1	33208|Metazoa
Sco07g00900.1	33208|Metazoa
Sco03g00750.1	33208|Metazoa
Sco02g05880.1	33208|Metazoa
Sco06g06540.1	33208|Metazoa
Sco17g04400.1	33208|Metazoa
Sco01g00700.1	33208|Metazoa
Sco16g03130.1	33208|Metazoa
Sco05g10330.1	33208|Metazoa
Sco16g05360.1	33208|Metazoa
Sco16g04570.1	33208|Metazoa
Sco03g13220.1	33208|Metazoa
Sco03g12680.1	33208|Metazoa
Sco06g11680.1	33208|Metazoa
Sco17g11850.1	33208|Metazoa
Sco17g00280.1	33208|Metazoa
Sco19g03500.1	33208|Metazoa
Sco11g03390.1	33208|Metazoa
Sco08g04180.1	33208|Metazoa
Sco10g01960.1	33208|Metazoa
Sco16g02190.1	33208|Metazoa
Sco12g08690.1	33208|Metazoa
Sco10g02390.1	33208|Metazoa
Sco19g16310.1	33208|Metazoa
Sco11g10150.1	2759|Eukaryota
Sco19g04580.1	33208|Metazoa
Sco16g11750.1	33208|Metazoa
Sco17g08540.1	33208|Metazoa
Sco13g06160.1	33208|Metazoa
Sco15g13320.1	33208|Metazoa
Sco13g09820.1	33208|Metazoa
Sco03g05980.1	33208|Metazoa
Sco17g02600.1	33208|Metazoa
Sco03g09530.1	33208|Metazoa
Sco12g05640.1	33208|Metazoa
Sco02g09220.1	33208|Metazoa
Sco03g10960.1	33208|Metazoa
Sco05g09500.1	33208|Metazoa
Sco14g11870.1	33208|Metazoa
Sco14g01280.1	33208|Metazoa
Sco01g05650.1	33208|Metazoa
Sco11g10800.1	33208|Metazoa
Sco07g02060.1	33208|Metazoa
Sco01g03050.1	33208|Metazoa
Sco14g11120.1	33208|Metazoa
Sco08g09510.1	33208|Metazoa
Sco01g06500.1	33208|Metazoa
Sco08g03270.1	33208|Metazoa
Sco14g05470.1	33208|Metazoa
Sco01g01980.1	33208|Metazoa
Sco19g10640.1	33208|Metazoa
Sco11g00430.1	33208|Metazoa
Sco13g02770.1	33208|Metazoa
Sco09g03390.1	33208|Metazoa
Sco17g14010.1	33208|Metazoa
Sco12g12400.1	33208|Metazoa
Sco13g04690.1	33208|Metazoa
Sco11g00840.1	33208|Metazoa
Sco19g07010.1	33208|Metazoa
Sco14g01210.1	33208|Metazoa
Sco01g09080.1	33208|Metazoa
Sco05g03930.1	33208|Metazoa
Sco08g07970.1	33208|Metazoa
Sco17g01730.1	33208|Metazoa
Sco12g01650.1	135619|Oceanospirillales
Sco01g02330.1	33208|Metazoa
Sco01g06840.1	33208|Metazoa
Sco14g15170.1	33208|Metazoa
Sco03g02490.1	33208|Metazoa
Sco03g09350.1	33208|Metazoa
Sco17g11800.1	33208|Metazoa
Sco12g08120.1	33208|Metazoa
Sco13g12530.1	33208|Metazoa
Sco14g17170.1	33208|Metazoa
Sco03g09060.1	33208|Metazoa
Sco06g04470.1	33208|Metazoa
Sco16g00500.1	33208|Metazoa
Sco12g00940.1	33208|Metazoa
Sco17g05710.1	33208|Metazoa
Sco12g03330.1	33208|Metazoa
Sco13g15710.1	33208|Metazoa
Sco10g07850.1	33208|Metazoa
Sco13g07660.1	33208|Metazoa
Sco14g14360.1	33208|Metazoa
Sco13g14110.1	33208|Metazoa
Sco13g09470.1	33208|Metazoa
Sco09g04860.1	33208|Metazoa
Sco12g14090.1	33208|Metazoa
Sco09g02600.1	33154|Opisthokonta
Sco11g04230.1	33208|Metazoa
Sco13g03270.1	33208|Metazoa
Sco06g03870.1	33208|Metazoa
Sco16g07180.1	33208|Metazoa
Sco13g07800.1	33208|Metazoa
Sco01g07180.1	33208|Metazoa
Sco19g00890.1	33208|Metazoa
Sco16g06140.1	33208|Metazoa
Sco19g14050.1	33208|Metazoa
Sco01g09280.1	33208|Metazoa
Sco17g14830.1	33208|Metazoa
Sco19g01420.1	33208|Metazoa
Sco11g01880.1	33208|Metazoa
Sco08g03150.1	33208|Metazoa
Sco15g12420.1	33208|Metazoa
Sco19g12250.1	33208|Metazoa
Sco04g09900.1	33208|Metazoa
Sco14g15800.1	33208|Metazoa
Sco16g05770.1	33208|Metazoa
Sco01g05010.1	33208|Metazoa
Sco18g01700.1	33208|Metazoa
Sco13g13570.1	33208|Metazoa
Sco14g17610.1	2759|Eukaryota
Sco05g10960.1	33208|Metazoa
Sco03g04260.1	33208|Metazoa
Sco01g04040.1	33208|Metazoa
Sco12g01380.1	33208|Metazoa
Sco14g04790.1	33208|Metazoa
Sco03g01680.1	33208|Metazoa
Sco09g01330.1	33208|Metazoa
Sco14g13600.1	33208|Metazoa
Sco16g01730.1	909932|Negativicutes
Sco12g08060.1	33208|Metazoa
Sco17g08210.1	33208|Metazoa
Sco10g07840.1	33208|Metazoa
Sco12g14440.1	33208|Metazoa
Sco01g10360.1	33208|Metazoa
Sco05g00940.1	33208|Metazoa
Sco03g06560.1	33208|Metazoa
Sco16g01880.1	33208|Metazoa
Sco17g01970.1	33208|Metazoa
Sco17g01770.1	33208|Metazoa
Sco13g12370.1	33208|Metazoa
Sco08g06670.1	33208|Metazoa
Sco16g07640.1	33208|Metazoa
Sco19g15700.1	33208|Metazoa
Sco08g02750.1	33208|Metazoa
Sco03g03360.1	33208|Metazoa
Sco03g07020.1	33208|Metazoa
Sco13g04640.1	33208|Metazoa
Sco02g08030.1	33208|Metazoa
Sco12g09390.1	33208|Metazoa
Sco17g01070.1	2759|Eukaryota
Sco16g06900.1	33208|Metazoa
Sco14g04120.1	35493|Streptophyta
Sco10g04480.1	33208|Metazoa
Sco12g07510.1	33208|Metazoa
Sco06g03780.1	33208|Metazoa
Sco15g01060.1	33208|Metazoa
Sco02g03480.1	33208|Metazoa
Sco17g17720.1	33208|Metazoa
Sco03g02370.1	33208|Metazoa
Sco19g06060.1	33208|Metazoa
Sco15g09800.1	33208|Metazoa
Sco12g11650.1	33208|Metazoa
Sco18g00450.1	33208|Metazoa
Sco02g06830.1	33208|Metazoa
Sco01g06740.1	33208|Metazoa
Sco06g12340.1	33208|Metazoa
Sco06g10350.1	33208|Metazoa
Sco16g01080.1	33208|Metazoa
Sco16g09920.1	33208|Metazoa
Sco13g03020.1	33208|Metazoa
Sco08g08730.1	33208|Metazoa
Sco19g08410.1	33208|Metazoa
Sco05g05930.1	33208|Metazoa
Sco07g01500.1	33208|Metazoa
Sco06g07030.1	33208|Metazoa
Sco05g06480.1	33208|Metazoa
Sco11g02640.1	33208|Metazoa
Sco08g01470.1	33208|Metazoa
Sco03g06790.1	33208|Metazoa
Sco02g06430.1	33208|Metazoa
Sco14g06140.1	35493|Streptophyta
Sco01g08420.1	33208|Metazoa
Sco16g02590.1	33208|Metazoa
Sco14g01580.1	33208|Metazoa
Sco06g12900.1	33208|Metazoa
Sco07g11110.1	33208|Metazoa
Sco18g07150.1	33208|Metazoa
Sco11g09470.1	33208|Metazoa
Sco07g05350.1	33208|Metazoa
Sco14g03000.1	33208|Metazoa
Sco01g10910.1	33208|Metazoa
Sco14g07390.1	33208|Metazoa
Sco14g06810.1	33208|Metazoa
Sco14g12490.1	33208|Metazoa
Sco11g05300.1	33208|Metazoa
Sco13g08390.1	33208|Metazoa
Sco02g09660.1	33208|Metazoa
Sco06g04310.1	33208|Metazoa
Sco03g11470.1	33208|Metazoa
Sco01g05440.1	33208|Metazoa
Sco12g06490.1	33208|Metazoa
Sco17g09050.1	33208|Metazoa
Sco12g06300.1	33208|Metazoa
Sco11g07130.1	33208|Metazoa
Sco09g00940.1	33208|Metazoa
Sco15g08870.1	33208|Metazoa
Sco11g10500.1	33208|Metazoa
Sco06g05890.1	33208|Metazoa
Sco17g11130.1	33208|Metazoa
Sco12g14670.1	33208|Metazoa
Sco17g12960.1	33208|Metazoa
Sco07g05290.1	33208|Metazoa
Sco17g15170.1	33208|Metazoa
Sco17g18890.1	33208|Metazoa
Sco02g05250.1	33208|Metazoa
Sco14g04810.1	33208|Metazoa
Sco16g03160.1	33208|Metazoa
Sco10g08450.1	400682.PAC_15722537|-
Sco16g06370.1	33208|Metazoa
Sco13g05340.1	33208|Metazoa
Sco16g00440.1	33208|Metazoa
Sco17g00760.1	33208|Metazoa
Sco13g14720.1	33208|Metazoa
Sco06g06610.1	33208|Metazoa
Sco05g06120.1	33208|Metazoa
Sco14g16940.1	2759|Eukaryota
Sco17g06800.1	33208|Metazoa
Sco06g12940.1	33208|Metazoa
Sco03g11610.1	2759|Eukaryota
Sco12g07170.1	33208|Metazoa
Sco14g11660.1	33208|Metazoa
Sco19g16160.1	33208|Metazoa
Sco11g04340.1	33208|Metazoa
Sco01g02700.1	33208|Metazoa
Sco08g06360.1	33208|Metazoa
Sco01g02600.1	2759|Eukaryota
Sco14g13960.1	33208|Metazoa
Sco11g05570.1	33208|Metazoa
Sco14g05600.1	33208|Metazoa
Sco08g01780.1	33208|Metazoa
Sco04g08700.1	2759|Eukaryota
Sco10g03150.1	33208|Metazoa
Sco16g00380.1	33208|Metazoa
Sco13g09620.1	33208|Metazoa
Sco19g10830.1	33208|Metazoa
Sco09g01050.1	33208|Metazoa
Sco03g12120.1	33208|Metazoa
Sco03g07040.1	33208|Metazoa
Sco12g11570.1	33208|Metazoa
Sco12g00590.1	33208|Metazoa
Sco19g14420.1	33208|Metazoa
Sco10g07580.1	33208|Metazoa
Sco02g08910.1	33208|Metazoa
Sco17g09940.1	2759|Eukaryota
Sco03g05610.1	33208|Metazoa
Sco01g06270.1	33208|Metazoa
Sco03g07960.1	33208|Metazoa
Sco17g15090.1	33208|Metazoa
Sco14g00050.1	33208|Metazoa
Sco02g07850.1	33208|Metazoa
Sco19g07430.1	33208|Metazoa
Sco15g08070.1	33208|Metazoa
Sco03g10210.1	33208|Metazoa
Sco06g03160.1	33208|Metazoa
Sco16g13150.1	33208|Metazoa
Sco17g04520.1	33208|Metazoa
Sco06g10560.1	33208|Metazoa
Sco04g02290.1	33208|Metazoa
Sco10g08880.1	33208|Metazoa
Sco16g07980.1	33208|Metazoa
Sco04g02630.1	33208|Metazoa
Sco14g02180.1	33208|Metazoa
Sco17g04110.1	33208|Metazoa
Sco01g00330.1	33208|Metazoa
Sco16g12410.1	33208|Metazoa
Sco16g13040.1	33208|Metazoa
Sco03g08340.1	33208|Metazoa
Sco13g06910.1	33208|Metazoa
Sco06g04440.1	33208|Metazoa
Sco15g01020.1	33208|Metazoa
Sco05g02190.1	33208|Metazoa
Sco04g06090.1	33208|Metazoa
Sco13g05580.1	33208|Metazoa
Sco04g01010.1	33208|Metazoa
Sco19g08770.1	33208|Metazoa
Sco06g02470.1	33208|Metazoa
Sco10g04280.1	33208|Metazoa
Sco06g01380.1	33208|Metazoa
Sco06g08220.1	33208|Metazoa
Sco19g16090.1	33208|Metazoa
Sco14g02940.1	33208|Metazoa
Sco04g07670.1	33208|Metazoa
Sco08g07160.1	33208|Metazoa
Sco07g01070.1	33208|Metazoa
Sco16g08650.1	33208|Metazoa
Sco14g09590.1	33208|Metazoa
Sco02g00220.1	33208|Metazoa
Sco08g09060.1	33208|Metazoa
Sco16g08990.1	33208|Metazoa
Sco06g02310.1	33208|Metazoa
Sco04g06920.1	33208|Metazoa
Sco03g06840.1	33208|Metazoa
Sco17g12290.1	33208|Metazoa
Sco17g19920.1	33208|Metazoa
Sco07g03320.1	33208|Metazoa
Sco13g05780.1	33208|Metazoa
Sco19g04320.1	33208|Metazoa
Sco15g00540.1	33208|Metazoa
Sco17g11920.1	33208|Metazoa
Sco17g11120.1	33208|Metazoa
Sco09g02970.1	33208|Metazoa
Sco08g03210.1	33208|Metazoa
Sco11g02390.1	33208|Metazoa
Sco06g11910.1	7029.ACYPI006564-PA|-
Sco06g07170.1	33208|Metazoa
Sco12g07450.1	33208|Metazoa
Sco14g03750.1	2759|Eukaryota
Sco03g04910.1	33208|Metazoa
Sco04g03590.1	33208|Metazoa
Sco14g16030.1	33208|Metazoa
Sco02g06050.1	2759|Eukaryota
Sco19g07070.1	33208|Metazoa
Sco14g13090.1	33208|Metazoa
Sco14g06750.1	33208|Metazoa
Sco09g00560.1	33208|Metazoa
Sco07g09450.1	33208|Metazoa
Sco02g08800.1	33208|Metazoa
Sco01g09000.1	33208|Metazoa
Sco19g14660.1	33208|Metazoa
Sco06g00390.1	33208|Metazoa
Sco11g10480.1	91061|Bacilli
Sco19g06920.1	33208|Metazoa
Sco14g02720.1	33208|Metazoa
Sco15g10190.1	33208|Metazoa
Sco02g00900.1	33208|Metazoa
Sco13g08570.1	33208|Metazoa
Sco19g09550.1	2759|Eukaryota
Sco16g11360.1	33208|Metazoa
Sco13g10580.1	33208|Metazoa
Sco14g09950.1	33208|Metazoa
Sco19g07880.1	33208|Metazoa
Sco06g03540.1	33208|Metazoa
Sco14g12630.1	33208|Metazoa
Sco12g05440.1	33208|Metazoa
Sco08g02990.1	33208|Metazoa
Sco12g05770.1	2759|Eukaryota
Sco14g13120.1	33208|Metazoa
Sco14g11550.1	33208|Metazoa
Sco04g06050.1	33208|Metazoa
Sco14g08880.1	2759|Eukaryota
Sco04g04490.1	33208|Metazoa
Sco16g02790.1	33208|Metazoa
Sco19g09200.1	33208|Metazoa
Sco17g04820.1	33208|Metazoa
Sco03g08460.1	33208|Metazoa
Sco08g08980.1	33208|Metazoa
Sco14g14370.1	33208|Metazoa
Sco17g12570.1	33208|Metazoa
Sco15g12410.1	35493|Streptophyta
Sco15g08020.1	33208|Metazoa
Sco04g09720.1	33208|Metazoa
Sco01g09060.1	2759|Eukaryota
Sco19g04280.1	33208|Metazoa
Sco17g13260.1	33208|Metazoa
Sco14g11740.1	33208|Metazoa
Sco12g04530.1	33208|Metazoa
Sco10g01520.1	33208|Metazoa
Sco19g04360.1	33208|Metazoa
Sco14g13110.1	33208|Metazoa
Sco11g06410.1	33208|Metazoa
Sco11g02100.1	33208|Metazoa
Sco08g09500.1	33208|Metazoa
Sco12g10330.1	33208|Metazoa
Sco07g00910.1	33208|Metazoa
Sco14g08230.1	33208|Metazoa
Sco01g05600.1	33208|Metazoa
Sco03g13030.1	33208|Metazoa
Sco13g05920.1	33208|Metazoa
Sco07g08630.1	33208|Metazoa
Sco12g15790.1	33208|Metazoa
Sco09g01920.1	33208|Metazoa
Sco17g01840.1	33208|Metazoa
Sco18g09460.1	33208|Metazoa
Sco14g01500.1	33208|Metazoa
Sco16g00370.1	7668.SPU_008488-tr|-
Sco12g09430.1	33208|Metazoa
Sco05g05880.1	33208|Metazoa
Sco03g01840.1	33208|Metazoa
Sco14g03770.1	33208|Metazoa
Sco08g08700.1	33208|Metazoa
Sco14g10720.1	33208|Metazoa
Sco09g04230.1	33208|Metazoa
Sco12g02960.1	33208|Metazoa
Sco13g14060.1	33208|Metazoa
Sco16g06410.1	33208|Metazoa
Sco04g06500.1	33208|Metazoa
Sco14g06570.1	4751|Fungi
Sco10g03610.1	33208|Metazoa
Sco08g06290.1	33208|Metazoa
Sco08g07400.1	33208|Metazoa
Sco19g10170.1	33208|Metazoa
Sco19g11700.1	33208|Metazoa
Sco17g17540.1	33208|Metazoa
Sco18g07180.1	33208|Metazoa
Sco19g01820.1	33208|Metazoa
Sco08g08920.1	33208|Metazoa
Sco19g01690.1	33208|Metazoa
Sco13g14810.1	33208|Metazoa
Sco06g05600.1	33208|Metazoa
Sco18g00380.1	33208|Metazoa
Sco12g12840.1	33208|Metazoa
Sco17g20060.1	33208|Metazoa
Sco15g06090.1	33208|Metazoa
Sco14g12350.1	33208|Metazoa
Sco14g15320.1	33208|Metazoa
Sco04g10310.1	33208|Metazoa
Sco02g04800.1	33208|Metazoa
Sco15g12180.1	33208|Metazoa
Sco15g05970.1	33208|Metazoa
Sco16g09620.1	33208|Metazoa
Sco11g05170.1	33208|Metazoa
Sco06g10990.1	33208|Metazoa
Sco04g01610.1	33208|Metazoa
Sco01g06470.1	33208|Metazoa
Sco12g09100.1	33208|Metazoa
Sco08g05130.1	33208|Metazoa
Sco17g11280.1	33208|Metazoa
Sco05g05130.1	33208|Metazoa
Sco16g00050.1	33208|Metazoa
Sco08g06840.1	33208|Metazoa
Sco07g02120.1	33208|Metazoa
Sco09g06130.1	33208|Metazoa
Sco11g00190.1	33208|Metazoa
Sco17g10710.1	33208|Metazoa
Sco13g05300.1	33208|Metazoa
Sco03g13120.1	33208|Metazoa
Sco11g11960.1	33208|Metazoa
Sco17g05550.1	33208|Metazoa
Sco18g04170.1	33208|Metazoa
Sco03g07270.1	33208|Metazoa
Sco03g12310.1	33208|Metazoa
Sco17g18690.1	33208|Metazoa
Sco14g13730.1	33208|Metazoa
Sco08g05400.1	33208|Metazoa
Sco11g07740.1	33208|Metazoa
Sco03g10760.1	33208|Metazoa
Sco17g11670.1	33208|Metazoa
Sco16g03180.1	33208|Metazoa
Sco16g03120.1	33208|Metazoa
Sco14g05800.1	33208|Metazoa
Sco03g08640.1	33208|Metazoa
Sco07g04540.1	33208|Metazoa
Sco04g05180.1	33208|Metazoa
Sco01g00580.1	33208|Metazoa
Sco11g03590.1	33208|Metazoa
Sco12g01660.1	33154|Opisthokonta
Sco06g02890.1	2759|Eukaryota
Sco04g09210.1	33208|Metazoa
Sco12g09480.1	33208|Metazoa
Sco03g06070.1	33208|Metazoa
Sco02g07930.1	33208|Metazoa
Sco15g08430.1	33208|Metazoa
Sco12g00300.1	33208|Metazoa
Sco19g06340.1	33208|Metazoa
Sco03g12240.1	33208|Metazoa
Sco06g03710.1	33208|Metazoa
Sco10g00480.1	33208|Metazoa
Sco06g09590.1	33208|Metazoa
Sco06g06230.1	33208|Metazoa
Sco07g09200.1	33208|Metazoa
Sco03g06960.1	33208|Metazoa
Sco11g12340.1	33208|Metazoa
Sco12g03770.1	33208|Metazoa
Sco13g10590.1	33208|Metazoa
Sco15g01180.1	33208|Metazoa
Sco04g03500.1	33208|Metazoa
Sco04g09730.1	33208|Metazoa
Sco13g06140.1	33208|Metazoa
Sco07g02290.1	33208|Metazoa
Sco02g06070.1	33208|Metazoa
Sco13g09380.1	1236|Gammaproteobacteria
Sco06g08550.1	33208|Metazoa
Sco03g06680.1	33208|Metazoa
Sco14g09410.1	33208|Metazoa
Sco17g14390.1	33208|Metazoa
Sco19g16900.1	33208|Metazoa
Sco13g11700.1	33208|Metazoa
Sco16g01980.1	33208|Metazoa
Sco08g09090.1	33208|Metazoa
Sco04g06950.1	33208|Metazoa
Sco12g11630.1	33208|Metazoa
Sco07g04900.1	33208|Metazoa
Sco15g02210.1	33208|Metazoa
Sco19g14010.1	33208|Metazoa
Sco06g06490.1	33208|Metazoa
Sco09g02570.1	33208|Metazoa
Sco16g08840.1	33208|Metazoa
Sco04g06940.1	33208|Metazoa
Sco05g01510.1	33208|Metazoa
Sco19g14040.1	33208|Metazoa
Sco17g00960.1	33208|Metazoa
Sco06g01340.1	33208|Metazoa
Sco14g05740.1	33208|Metazoa
Sco16g07620.1	186801|Clostridia
Sco03g05950.1	33208|Metazoa
Sco04g06100.1	6500.XP_005103422.1|-
Sco07g05770.1	33208|Metazoa
Sco08g08410.1	33208|Metazoa
Sco18g07290.1	33208|Metazoa
Sco07g03930.1	33208|Metazoa
Sco13g13580.1	33208|Metazoa
Sco01g02850.1	33208|Metazoa
Sco12g15410.1	33208|Metazoa
Sco08g00070.1	33208|Metazoa
Sco14g14320.1	33208|Metazoa
Sco14g12520.1	33208|Metazoa
Sco14g02520.1	33208|Metazoa
Sco19g06760.1	33208|Metazoa
Sco08g03970.1	33208|Metazoa
Sco16g00990.1	33208|Metazoa
Sco13g08660.1	33208|Metazoa
Sco16g11590.1	33208|Metazoa
Sco08g09170.1	33208|Metazoa
Sco13g10050.1	33208|Metazoa
Sco17g18030.1	33208|Metazoa
Sco16g10780.1	33208|Metazoa
Sco00g00045.1	33208|Metazoa
Sco14g11250.1	33208|Metazoa
Sco14g14400.1	33208|Metazoa
Sco05g03500.1	33208|Metazoa
Sco14g00660.1	33208|Metazoa
Sco04g05580.1	2759|Eukaryota
Sco06g00350.1	33208|Metazoa
Sco13g01040.1	33208|Metazoa
Sco06g04790.1	33208|Metazoa
Sco14g09100.1	33208|Metazoa
Sco11g00570.1	33208|Metazoa
Sco13g03310.1	33208|Metazoa
Sco17g11680.1	33208|Metazoa
Sco19g02860.1	33154|Opisthokonta
Sco17g07060.1	33208|Metazoa
Sco01g05280.1	33208|Metazoa
Sco04g01510.1	33208|Metazoa
Sco11g03680.1	33208|Metazoa
Sco03g04650.1	33208|Metazoa
Sco12g03830.1	33208|Metazoa
Sco01g02150.1	33208|Metazoa
Sco10g02560.1	33208|Metazoa
Sco06g07200.1	33208|Metazoa
Sco14g14610.1	33208|Metazoa
Sco02g04530.1	33208|Metazoa
Sco18g01680.1	33208|Metazoa
Sco12g13750.1	33208|Metazoa
Sco07g01880.1	33208|Metazoa
Sco06g01140.1	33208|Metazoa
Sco04g04120.1	33208|Metazoa
Sco02g04980.1	33208|Metazoa
Sco15g03680.1	33208|Metazoa
Sco14g02740.1	33208|Metazoa
Sco03g08630.1	33208|Metazoa
Sco02g07040.1	33208|Metazoa
Sco01g02880.1	2759|Eukaryota
Sco03g04120.1	33208|Metazoa
Sco15g08890.1	2759|Eukaryota
Sco05g00250.1	33208|Metazoa
Sco19g05130.1	33208|Metazoa
Sco12g02860.1	33208|Metazoa
Sco06g07480.1	33208|Metazoa
Sco03g07120.1	33208|Metazoa
Sco16g03610.1	33208|Metazoa
Sco08g06190.1	33208|Metazoa
Sco12g12570.1	33208|Metazoa
Sco10g07050.1	2759|Eukaryota
Sco03g03880.1	33208|Metazoa
Sco09g06370.1	33208|Metazoa
Sco13g13850.1	33208|Metazoa
Sco17g08440.1	33208|Metazoa
Sco14g18190.1	33208|Metazoa
Sco13g07560.1	33208|Metazoa
Sco01g08190.1	33208|Metazoa
Sco14g08090.1	33208|Metazoa
Sco13g13270.1	33208|Metazoa
Sco11g03430.1	33208|Metazoa
Sco14g08540.1	33208|Metazoa
Sco10g04490.1	2759|Eukaryota
Sco12g08110.1	33208|Metazoa
Sco19g04530.1	33208|Metazoa
Sco15g11430.1	33208|Metazoa
Sco13g12590.1	33208|Metazoa
Sco12g10990.1	33208|Metazoa
Sco05g01230.1	33208|Metazoa
Sco11g01330.1	33208|Metazoa
Sco03g09380.1	33208|Metazoa
Sco06g05020.1	33208|Metazoa
Sco16g04660.1	33208|Metazoa
Sco13g14740.1	33208|Metazoa
Sco18g04020.1	33208|Metazoa
Sco03g01980.1	33208|Metazoa
Sco19g15960.1	33208|Metazoa
Sco14g00890.1	33208|Metazoa
Sco04g04690.1	33208|Metazoa
Sco08g04190.1	33208|Metazoa
Sco05g00040.1	33208|Metazoa
Sco10g04510.1	33208|Metazoa
Sco16g06040.1	33208|Metazoa
Sco17g01390.1	33208|Metazoa
Sco19g13680.1	33208|Metazoa
Sco04g04640.1	33208|Metazoa
Sco06g01640.1	33208|Metazoa
Sco01g02570.1	33208|Metazoa
Sco05g07610.1	33208|Metazoa
Sco04g08070.1	33208|Metazoa
Sco07g05980.1	33208|Metazoa
Sco17g08150.1	2759|Eukaryota
Sco02g09300.1	33208|Metazoa
Sco04g02930.1	33208|Metazoa
Sco16g11330.1	33208|Metazoa
Sco11g06510.1	33208|Metazoa
Sco19g05670.1	33208|Metazoa
Sco01g04620.1	33208|Metazoa
Sco05g07520.1	33208|Metazoa
Sco19g03700.1	33208|Metazoa
Sco19g07420.1	33208|Metazoa
Sco17g06140.1	33208|Metazoa
Sco05g09560.1	33154|Opisthokonta
Sco19g04790.1	33208|Metazoa
Sco01g00960.1	33208|Metazoa
Sco16g04420.1	33208|Metazoa
Sco05g11380.1	33208|Metazoa
Sco02g08480.1	33208|Metazoa
Sco17g16500.1	33208|Metazoa
Sco12g03670.1	33208|Metazoa
Sco13g02070.1	33208|Metazoa
Sco14g00950.1	2759|Eukaryota
Sco06g10910.1	33208|Metazoa
Sco13g01330.1	33208|Metazoa
Sco03g03160.1	33208|Metazoa
Sco02g02420.1	33208|Metazoa
